date,day_of_week,weather,water_temp_raw,water_temp_avg,wave_height_raw,wave_height_m,next_day_status,spot,angler,species_raw,species,count,size_min_cm,size_max_cm,tackle,bait,detail_url
2026-02-15,日,晴れ,双子周辺16.2℃／カナトコ周辺16.7℃,16.45,1.5m,1.5,明日も出船します☆,八丈,4d387bf1,グレ2匹37cm〜38cm,グレ,2.0,37.0,38.0,フカセ,オキアミ,
2026-02-15,日,晴れ,双子周辺16.2℃／カナトコ周辺16.7℃,16.45,1.5m,1.5,明日も出船します☆,助八,4685fb2a,グレ5匹30cm〜32cm,グレ,5.0,30.0,32.0,フカセ,オキアミ,
2026-02-14,土,晴れ,双子周辺15℃／アシカ周辺16.3℃,15.65,1.5m,1.5,明日も出船します☆,長バイ,26dfbdc3,グレ12匹34cm〜40cm,グレ,12.0,34.0,40.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/2%e6%9c%8814%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-02-14,土,晴れ,双子周辺15℃／アシカ周辺16.3℃,15.65,1.5m,1.5,明日も出船します☆,アシカのチョボ,75025170,グレ2匹35cm〜38cm,グレ,2.0,35.0,38.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/2%e6%9c%8814%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-02-14,土,晴れ,双子周辺15℃／アシカ周辺16.3℃,15.65,1.5m,1.5,明日も出船します☆,アシカ,0df4af7d,グレ11匹32cm〜42.1cm,グレ,11.0,32.0,42.1,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/2%e6%9c%8814%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-02-14,土,晴れ,双子周辺15℃／アシカ周辺16.3℃,15.65,1.5m,1.5,明日も出船します☆,双子の子,ae5ad984,グレ10匹30cm〜43cm,グレ,10.0,30.0,43.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/2%e6%9c%8814%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-02-13,金,晴れ,双子周辺15.12℃／カナトコ周辺15.7℃,15.41,1.5m,1.5,明日も出船します☆,沖の赤島,4356a830,グレ4匹32cm〜39.3cm,グレ,4.0,32.0,39.3,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/2%e6%9c%8813%e6%97%a5%e9%87%91%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-02-13,金,晴れ,双子周辺15.12℃／カナトコ周辺15.7℃,15.41,1.5m,1.5,明日も出船します☆,赤島の三角,58a1c46c,グレ1匹38cm,グレ,1.0,38.0,38.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/2%e6%9c%8813%e6%97%a5%e9%87%91%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-02-13,金,晴れ,双子周辺15.12℃／カナトコ周辺15.7℃,15.41,1.5m,1.5,明日も出船します☆,八丈,9b10b4da,グレ3匹33cm〜38cm,グレ,3.0,33.0,38.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/2%e6%9c%8813%e6%97%a5%e9%87%91%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-02-13,金,晴れ,双子周辺15.12℃／カナトコ周辺15.7℃,15.41,1.5m,1.5,明日も出船します☆,カナトコ,e93cb17a,グレ1匹40.3cm,グレ,1.0,40.3,40.3,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/2%e6%9c%8813%e6%97%a5%e9%87%91%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-02-12,木,晴れ,双子周辺15.1℃／アシカ周辺15.8℃,15.45,1.5m,1.5,明日も出船します☆,アシカ,17fc1fd3,グレ13匹30cm〜42.3cm,グレ,13.0,30.0,42.3,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/2%e6%9c%8812%e6%97%a5%e6%9c%a8%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-02-12,木,晴れ,双子周辺15.1℃／アシカ周辺15.8℃,15.45,1.5m,1.5,明日も出船します☆,アシカ,c4daf351,グレ6匹33cm〜41.6cm,グレ,6.0,33.0,41.6,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/2%e6%9c%8812%e6%97%a5%e6%9c%a8%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-02-12,木,晴れ,双子周辺15.1℃／アシカ周辺15.8℃,15.45,1.5m,1.5,明日も出船します☆,アシカのチョボ,4356a830,グレ4匹32cm〜36cm,グレ,4.0,32.0,36.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/2%e6%9c%8812%e6%97%a5%e6%9c%a8%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-02-12,木,晴れ,双子周辺15.1℃／アシカ周辺15.8℃,15.45,1.5m,1.5,明日も出船します☆,武八,4d387bf1,グレ3匹34cm〜38cm,グレ,3.0,34.0,38.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/2%e6%9c%8812%e6%97%a5%e6%9c%a8%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-02-10,火,晴れのち雨,双子周辺17℃／アシカ周辺18℃,17.5,1.5m,1.5,明日は悪天候の為休船します。,アシカ,a756d34d,グレ15匹30cm〜42.1cm(リリース合わせると20匹以上釣れてます),グレ,15.0,30.0,42.1,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/2%e6%9c%8810%e6%97%a5%e7%81%ab%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-02-10,火,晴れのち雨,双子周辺17℃／アシカ周辺18℃,17.5,1.5m,1.5,明日は悪天候の為休船します。,サバの壁,6b2f2d35,グレ2匹37.6cm〜41.3cm,グレ,2.0,37.6,41.3,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/2%e6%9c%8810%e6%97%a5%e7%81%ab%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-02-09,月,晴れ,双子周辺15.8℃／武八周辺17.4℃,16.6,1.5m,1.5,明日も出船します☆,沖の赤島,7e90158c,グレ2匹40.5cm〜42.2cm,グレ,2.0,40.5,42.2,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/2%e6%9c%889%e6%97%a5%e6%9c%88%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-02-09,月,晴れ,双子周辺15.8℃／武八周辺17.4℃,16.6,1.5m,1.5,明日も出船します☆,双子の親,6f3d1246,グレ2匹36cm〜38cm,グレ,2.0,36.0,38.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/2%e6%9c%889%e6%97%a5%e6%9c%88%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-02-09,月,晴れ,双子周辺15.8℃／武八周辺17.4℃,16.6,1.5m,1.5,明日も出船します☆,チョナ,4103a15f,グレ1匹41cm,グレ,1.0,41.0,41.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/2%e6%9c%889%e6%97%a5%e6%9c%88%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-02-08,日,晴れ,双子周辺16℃／武八周辺16.5℃,16.25,1.5m,1.5,明日も出船します☆,ハシゴ島,a5c3dcc0,尾長グレ1匹33cm,グレ,1.0,33.0,33.0,フカセ,オキアミ,
2026-02-07,土,晴れ,双子周辺16.4℃／カナトコ周辺16.2℃,16.3,1.5m,1.5,明日も出船します☆,八丈,05726598,グレ4匹33cm〜42cm,グレ,4.0,33.0,42.0,フカセ,オキアミ,
2026-02-07,土,晴れ,双子周辺16.4℃／カナトコ周辺16.2℃,16.3,1.5m,1.5,明日も出船します☆,八丈,3bf8acce,グレ1匹40cm,グレ,1.0,40.0,40.0,フカセ,オキアミ,
2026-02-07,土,晴れ,双子周辺16.4℃／カナトコ周辺16.2℃,16.3,1.5m,1.5,明日も出船します☆,沖のカンゴメ,5f184709,グレ1匹39.6cm,グレ,1.0,39.6,39.6,フカセ,オキアミ,
2026-02-07,土,晴れ,双子周辺16.4℃／カナトコ周辺16.2℃,16.3,1.5m,1.5,明日も出船します☆,双子の親,58c492f7,グレ2匹37cm〜38cm,グレ,2.0,37.0,38.0,フカセ,オキアミ,
2026-02-07,土,晴れ,双子周辺16.4℃／カナトコ周辺16.2℃,16.3,1.5m,1.5,明日も出船します☆,赤島の三角,68db5bcd,グレ1匹42cm,グレ,1.0,42.0,42.0,フカセ,オキアミ,
2026-02-06,金,晴れ,双子周辺16℃／アシカ周辺17.4℃,16.7,1.5m,1.5,明日も出船します☆,アシカのチョボ,5fd42046,グレ13匹30cm〜42cm,グレ,13.0,30.0,42.0,フカセ,オキアミ,
2026-02-06,金,晴れ,双子周辺16℃／アシカ周辺17.4℃,16.7,1.5m,1.5,明日も出船します☆,アシカ,9b10b4da,グレ4匹36cm〜39.7cm,グレ,4.0,36.0,39.7,フカセ,オキアミ,
2026-02-06,金,晴れ,双子周辺16℃／アシカ周辺17.4℃,16.7,1.5m,1.5,明日も出船します☆,沖の長島,85307db1,グレ3匹36cm〜41cm,グレ,3.0,36.0,41.0,フカセ,オキアミ,
2026-02-05,木,晴れ,双子周辺16.4℃／カナトコ周辺16.5℃,16.45,1.5m,1.5,明日も出船します☆,双子の親,4d387bf1,グレ4匹33cm〜38cm,グレ,4.0,33.0,38.0,フカセ,オキアミ,
2026-02-04,水,晴れ,双子周辺16.5℃／アシカ周辺17.4℃,16.95,1.5m,1.5,明日も出船します☆,アシカ,e79cf8a5,グレ22匹30cm〜45.2cm,グレ,22.0,30.0,45.2,フカセ,オキアミ,
2026-02-04,水,晴れ,双子周辺16.5℃／アシカ周辺17.4℃,16.95,1.5m,1.5,明日も出船します☆,沖の長島,e707623b,グレ2匹36cm〜41.4cm,グレ,2.0,36.0,41.4,フカセ,オキアミ,
2026-02-04,水,晴れ,双子周辺16.5℃／アシカ周辺17.4℃,16.95,1.5m,1.5,明日も出船します☆,アシカのチョボ,e5ed1525,グレ4匹35cm〜41.2cm,グレ,4.0,35.0,41.2,フカセ,オキアミ,
2026-02-03,火,晴れ,双子周辺16.3℃／カナトコ周辺17.2℃,16.75,1.5m,1.5,明日も出船します☆,カナトコ,f30ea4c2,グレ8匹36cm〜43.2cm,グレ,8.0,36.0,43.2,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/2%e6%9c%883%e6%97%a5%e7%81%ab%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-02-03,火,晴れ,双子周辺16.3℃／カナトコ周辺17.2℃,16.75,1.5m,1.5,明日も出船します☆,ミノバイ,b14dd83d,グレ4匹37cm〜42.2cm,グレ,4.0,37.0,42.2,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/2%e6%9c%883%e6%97%a5%e7%81%ab%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-02-03,火,晴れ,双子周辺16.3℃／カナトコ周辺17.2℃,16.75,1.5m,1.5,明日も出船します☆,双子の親,93494ef7,グレ1匹42cm,グレ,1.0,42.0,42.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/2%e6%9c%883%e6%97%a5%e7%81%ab%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-02-02,月,晴れ,双子周辺16.2℃ アシカ周辺17.1℃,16.65,1.5m,1.5,明日も出船します☆,アシカ,59413d5c,グレ15匹30cm〜38cm,グレ,15.0,30.0,38.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/2%e6%9c%882%e6%97%a5%e6%9c%88%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-02-02,月,晴れ,双子周辺16.2℃ アシカ周辺17.1℃,16.65,1.5m,1.5,明日も出船します☆,アシカのチョボ,910102c0,尾長グレ1匹41.3cm,グレ,1.0,41.3,41.3,口太グレ3匹37cm 40.5cm 42.2cm,フカセ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/2%e6%9c%882%e6%97%a5%e6%9c%88%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-02-02,月,晴れ,双子周辺16.2℃ アシカ周辺17.1℃,16.65,1.5m,1.5,明日も出船します☆,武八,4d387bf1,グレ2匹35cm〜38cm,グレ,2.0,35.0,38.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/2%e6%9c%882%e6%97%a5%e6%9c%88%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-02-02,月,晴れ,双子周辺16.2℃ アシカ周辺17.1℃,16.65,1.5m,1.5,明日も出船します☆,武八,4356a830,グレ2匹30cm〜36,グレ,2.0,30.0,30.0,cm,フカセ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/2%e6%9c%882%e6%97%a5%e6%9c%88%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-02-01,日,晴れ,双子周辺14.8℃ カナトコ周辺15.2℃,15.0,1.5m,1.5,明日も出船します☆,双子の親,45f92b73,石鯛1匹50.5cm,石鯛,1.0,50.5,50.5,フカセ,オキアミ,
2026-02-01,日,晴れ,双子周辺14.8℃ カナトコ周辺15.2℃,15.0,1.5m,1.5,明日も出船します☆,ヒラトコ,c3dbee16,グレ1匹37cm,グレ,1.0,37.0,37.0,フカセ,オキアミ,
2026-02-01,日,晴れ,双子周辺14.8℃ カナトコ周辺15.2℃,15.0,1.5m,1.5,明日も出船します☆,ハシゴ島,4685fb2a,グレ1匹32cm,グレ,1.0,32.0,32.0,フカセ,オキアミ,
2026-01-31,土,晴れ,双子周辺15℃ カナトコ周辺15.5℃,15.25,1.5m,1.5,明日も出船します☆,双子の親,d2246ff4,グレ1匹44.5cm,グレ,1.0,44.5,44.5,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/1%e6%9c%8831%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-01-31,土,晴れ,双子周辺15℃ カナトコ周辺15.5℃,15.25,1.5m,1.5,明日も出船します☆,双子の親,54062f54,グレ5匹33cm〜36cm,グレ,5.0,33.0,36.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/1%e6%9c%8831%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-01-30,金,晴れ,双子周辺14.9℃ アシカ周辺16.5℃,15.7,1.5m,1.5,明日も出船します☆,アシカ,e707623b,グレ11匹30cm〜40.8cm,グレ,11.0,30.0,40.8,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/1%e6%9c%8830%e6%97%a5%e9%87%91%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-01-30,金,晴れ,双子周辺14.9℃ アシカ周辺16.5℃,15.7,1.5m,1.5,明日も出船します☆,沖の長島,438deac4,グレ3匹35cm〜37cm,グレ,3.0,35.0,37.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/1%e6%9c%8830%e6%97%a5%e9%87%91%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-01-30,金,晴れ,双子周辺14.9℃ アシカ周辺16.5℃,15.7,1.5m,1.5,明日も出船します☆,サバの先端,c4daf351,グレ2匹41.2cm〜42cm,グレ,2.0,41.2,42.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/1%e6%9c%8830%e6%97%a5%e9%87%91%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-01-30,金,晴れ,双子周辺14.9℃ アシカ周辺16.5℃,15.7,1.5m,1.5,明日も出船します☆,五平島,9b10b4da,グレ1匹41cm,グレ,1.0,41.0,41.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/1%e6%9c%8830%e6%97%a5%e9%87%91%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-01-30,金,晴れ,双子周辺14.9℃ アシカ周辺16.5℃,15.7,1.5m,1.5,明日も出船します☆,地のカンゴメ,c26d74fe,グレ2匹32cm〜41cm,グレ,2.0,32.0,41.0,真鯛2匹,カゴ釣り,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/1%e6%9c%8830%e6%97%a5%e9%87%91%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-01-29,木,晴れ,双子周辺15.2℃ カナトコ周辺15.4℃,15.3,1.5m,1.5,明日も出船します☆,八丈,8972fafb,グレ2匹31cm〜42.4cm,グレ,2.0,31.0,42.4,フカセ,オキアミ,
2026-01-29,木,晴れ,双子周辺15.2℃ カナトコ周辺15.4℃,15.3,1.5m,1.5,明日も出船します☆,助八,4103a15f,グレ1匹39.7cm,グレ,1.0,39.7,39.7,カゴ釣り,オキアミ,
2026-01-28,水,晴れ,双子周辺16.5℃ カナトコ周辺16.4℃,16.45,1.5m,1.5,明日も出船します☆,アシカ,49ce01a1,尾長グレ5匹34cm〜42.5cm,グレ,5.0,34.0,42.5,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/1%e6%9c%8828%e6%97%a5%e6%b0%b4%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-01-28,水,晴れ,双子周辺16.5℃ カナトコ周辺16.4℃,16.45,1.5m,1.5,明日も出船します☆,沖の長島,a756d34d,尾長グレ3匹38cm〜40.6cm,グレ,3.0,38.0,40.6,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/1%e6%9c%8828%e6%97%a5%e6%b0%b4%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-01-28,水,晴れ,双子周辺16.5℃ カナトコ周辺16.4℃,16.45,1.5m,1.5,明日も出船します☆,武八,ef7f51e9,グレ8匹31cm〜41.2cm,グレ,8.0,31.0,41.2,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/1%e6%9c%8828%e6%97%a5%e6%b0%b4%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-01-27,火,晴れ,双子周辺16.7℃ カナトコ周辺17.5℃,17.1,1.5m,1.5,明日も出船します☆,双子の親,a853c157,グレ5匹31cm〜35cm,グレ,5.0,31.0,35.0,フカセ,オキアミ,
2026-01-26,月,晴れ,双子周辺16.1℃ アシカ周辺17.4℃,16.75,1.5m,1.5,明日も出船します☆,アシカのチョボ,8a792525,グレ12匹30cm〜39.2cm,グレ,12.0,30.0,39.2,フカセ,オキアミ,
2026-01-26,月,晴れ,双子周辺16.1℃ アシカ周辺17.4℃,16.75,1.5m,1.5,明日も出船します☆,アシカ,399adf63,グレ5匹32cm〜36cm,グレ,5.0,32.0,36.0,フカセ,オキアミ,
2026-01-26,月,晴れ,双子周辺16.1℃ アシカ周辺17.4℃,16.75,1.5m,1.5,明日も出船します☆,長バイ,7e7a52f6,グレ3匹36cm 40cm 41.5cm,グレ,3.0,36.0,36.0,フカセ,オキアミ,
2026-01-26,月,晴れ,双子周辺16.1℃ アシカ周辺17.4℃,16.75,1.5m,1.5,明日も出船します☆,武八,fecb9e12,グレ2匹34cm〜38cm,グレ,2.0,34.0,38.0,フカセ,オキアミ,
2026-01-25,日,晴れ,双子周辺15.5℃ アシカ周辺16.1℃,15.8,1.5m,1.5,明日も出船します☆,双子の親,9b7fce8a,グレ16匹32cm〜40.8cm,グレ,16.0,32.0,40.8,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/1%e6%9c%8825%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-01-25,日,晴れ,双子周辺15.5℃ アシカ周辺16.1℃,15.8,1.5m,1.5,明日も出船します☆,八丈,c0960928,グレ6匹30cm〜41.5cm,グレ,6.0,30.0,41.5,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/1%e6%9c%8825%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-01-23,金,晴れ,双子周辺 15.4℃／カナトコ周辺 16.2℃,15.8,1.5m,1.5,明日は釣武者ファンフェスタ「出雲の陣」開催のため、,カナトコ,30f64137,グレ3匹32cm〜37cm,グレ,3.0,32.0,37.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/1%e6%9c%8823%e6%97%a5%e9%87%91%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-01-23,金,晴れ,双子周辺 15.4℃／カナトコ周辺 16.2℃,15.8,1.5m,1.5,明日は釣武者ファンフェスタ「出雲の陣」開催のため、,双子の親,3e5bcb06,グレ2匹40.3cm〜43cm,グレ,2.0,40.3,43.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/1%e6%9c%8823%e6%97%a5%e9%87%91%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-01-23,金,晴れ,双子周辺 15.4℃／カナトコ周辺 16.2℃,15.8,1.5m,1.5,明日は釣武者ファンフェスタ「出雲の陣」開催のため、,八丈,5f184709,尾長グレ3匹30cm〜36cm,グレ,3.0,30.0,36.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/1%e6%9c%8823%e6%97%a5%e9%87%91%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-01-22,木,晴れ,双子周辺15.8℃ アシカ周辺16.9℃,16.35,1.5m,1.5,明日も出船します☆,白崎,855bcf72,グレ5匹38cm39cm40.4cm41cm42.5cm,グレ,5.0,38.0,38.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/1%e6%9c%8822%e6%97%a5%e6%9c%a8%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-01-22,木,晴れ,双子周辺15.8℃ アシカ周辺16.9℃,16.35,1.5m,1.5,明日も出船します☆,サバの先端,f30ea4c2,グレ8匹34cm〜41.4cm,グレ,8.0,34.0,41.4,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/1%e6%9c%8822%e6%97%a5%e6%9c%a8%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-01-22,木,晴れ,双子周辺15.8℃ アシカ周辺16.9℃,16.35,1.5m,1.5,明日も出船します☆,武八,bc3459f0,グレ1匹39cm,グレ,1.0,39.0,39.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/1%e6%9c%8822%e6%97%a5%e6%9c%a8%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-01-21,水,晴れ,双子周辺16.1℃ カナトコ周辺17.1℃,16.6,1.5m,1.5,明日も出船します☆,ジンヨモの壁,bc3459f0,グレ1匹40.6cm,グレ,1.0,40.6,40.6,フカセ,オキアミ,
2026-01-21,水,晴れ,双子周辺16.1℃ カナトコ周辺17.1℃,16.6,1.5m,1.5,明日も出船します☆,カナトコ,97f7ec69,グレ3匹35cm〜39cm,グレ,3.0,35.0,39.0,フカセ,オキアミ,
2026-01-21,水,晴れ,双子周辺16.1℃ カナトコ周辺17.1℃,16.6,1.5m,1.5,明日も出船します☆,八丈,00540a26,グレ2匹34cm〜36cm,グレ,2.0,34.0,36.0,フカセ,オキアミ,
